URL,Method,StatusCode,ResponseTime,IsEmpty,Timestamp
"https://static.oxinis.com/healthmug/image/asset/6289-sr.webp","GET",200,588,false,"2025-06-25T09:38:31.353Z"
"https://static.oxinis.com/healthmug/image/asset/3094-bh.webp","GET",200,595,false,"2025-06-25T09:38:31.354Z"
"https://static.oxinis.com/healthmug/image/product/384088-1-300.webp","GET",200,628,false,"2025-06-25T09:38:31.355Z"
"https://static.oxinis.com/healthmug/image/product/60313-1-300.webp","GET",200,569,false,"2025-06-25T09:38:31.356Z"
"https://static.oxinis.com/healthmug/image/asset/3096-eh.webp","GET",200,590,false,"2025-06-25T09:38:31.357Z"
"https://static.oxinis.com/healthmug/image/asset/6635-ha.webp","GET",200,588,false,"2025-06-25T09:38:31.358Z"
"https://static.oxinis.com/healthmug/image/asset/6290-is.webp","GET",200,594,false,"2025-06-25T09:38:31.359Z"
"https://static.oxinis.com/healthmug/image/asset/3745-ex.webp","GET",200,663,false,"2025-06-25T09:38:31.361Z"
"https://static.oxinis.com/healthmug/image/asset/6126-cx.webp","GET",200,631,false,"2025-06-25T09:38:31.369Z"
"https://static.oxinis.com/healthmug/image/asset/6292-ur.webp","GET",200,594,false,"2025-06-25T09:38:31.370Z"
"https://static.oxinis.com/healthmug/image/asset/3744-hb.webp","GET",200,712,false,"2025-06-25T09:38:31.371Z"
"https://static.oxinis.com/healthmug/image/asset/3742-ls.webp","GET",200,555,false,"2025-06-25T09:38:31.373Z"
"https://static.oxinis.com/healthmug/image/asset/5569-oi.webp","GET",200,595,false,"2025-06-25T09:38:31.373Z"
"https://static.oxinis.com/healthmug/image/asset/3750-kk.webp","GET",200,578,false,"2025-06-25T09:38:31.375Z"
"https://static.oxinis.com/healthmug/image/asset/3743-iu.webp","GET",200,600,false,"2025-06-25T09:38:31.378Z"
"https://static.oxinis.com/healthmug/image/asset/6122-eo.webp","GET",200,596,false,"2025-06-25T09:38:31.384Z"
"https://analytics.google.com/g/collect?v=2&tid=G-TQ7KZW4YR3&gtm=45je56n1h1v875355804za200&_p=1750844306380&_gaz=1&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101509157~103116026~103200004~103233427~103308216~103308218~103351869~103351871~104527906~104684208~104684211~104718208~104784387~104784389&cid=1915147630.1750844311&ul=en-us&sr=1280x720&uaa=x86&uab=64&uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_s=1&dl=https%3A%2F%2Fwww.healthmug.com%2F&sid=1750844310&sct=1&seg=0&dt=Online%20Pharmacy%20In%20India%20%7C%20Buy%20Medicines%20at%20Discount%20%7C%20Healthmug&en=page_view&_fv=1&_nsi=1&_ss=2&_ee=1&tfd=4678","POST",204,466,true,"2025-06-25T09:38:31.585Z"
"https://googleads.g.doubleclick.net/pagead/viewthroughconversion/878171885/?random=1750844311373&cv=11&fst=1750844311373&bg=ffffff&guid=ON&async=1&gtm=45be56n1h1v9118283598za200zb875355804&gcd=13l3l3l3l1l1&dma=0&tag_exp=101509157~103116026~103200004~103233427~103351869~103351871~104527906~104684208~104684211~104718208~104784387~104784389&u_w=1280&u_h=720&url=https%3A%2F%2Fwww.healthmug.com%2F&hn=www.googleadservices.com&frm=0&tiba=Online%20Pharmacy%20In%20India%20%7C%20Buy%20Medicines%20at%20Discount%20%7C%20Healthmug&npa=0&pscdl=noapi&auid=754172549.1750844311&uaa=x86&uab=64&uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&fledge=1&data=event%3Dgtag.config&rfmt=3&fmt=4","GET",200,152,false,"2025-06-25T09:38:31.588Z"
"https://googleads.g.doubleclick.net/pagead/viewthroughconversion/878171885/?random=1750844311416&cv=11&fst=1750844311416&bg=ffffff&guid=ON&async=1&gtm=45be56n1h1v9118283598za200zb875355804&gcd=13l3l3l3l1l1&dma=0&tag_exp=101509157~103116026~103200004~103233427~103351869~103351871~104527906~104684208~104684211~104718208~104784387~104784389&u_w=1280&u_h=720&url=https%3A%2F%2Fwww.healthmug.com%2F&hn=www.googleadservices.com&frm=0&tiba=Online%20Pharmacy%20In%20India%20%7C%20Buy%20Medicines%20at%20Discount%20%7C%20Healthmug&npa=0&pscdl=noapi&auid=754172549.1750844311&uaa=x86&uab=64&uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&fledge=1&data=event%3Dpage_view&rfmt=3&fmt=4","GET",200,146,false,"2025-06-25T09:38:31.588Z"
"https://td.doubleclick.net/td/rul/878171885?random=1750844311373&cv=11&fst=1750844311373&fmt=3&bg=ffffff&guid=ON&async=1&gtm=45be56n1h1v9118283598za200zb875355804&gcd=13l3l3l3l1l1&dma=0&tag_exp=101509157~103116026~103200004~103233427~103351869~103351871~104527906~104684208~104684211~104718208~104784387~104784389&u_w=1280&u_h=720&url=https%3A%2F%2Fwww.healthmug.com%2F&hn=www.googleadservices.com&frm=0&tiba=Online%20Pharmacy%20In%20India%20%7C%20Buy%20Medicines%20at%20Discount%20%7C%20Healthmug&npa=0&pscdl=noapi&auid=754172549.1750844311&uaa=x86&uab=64&uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&fledge=1&data=event%3Dgtag.config","GET",200,115,false,"2025-06-25T09:38:31.634Z"
"https://td.doubleclick.net/td/rul/878171885?random=1750844311416&cv=11&fst=1750844311416&fmt=3&bg=ffffff&guid=ON&async=1&gtm=45be56n1h1v9118283598za200zb875355804&gcd=13l3l3l3l1l1&dma=0&tag_exp=101509157~103116026~103200004~103233427~103351869~103351871~104527906~104684208~104684211~104718208~104784387~104784389&u_w=1280&u_h=720&url=https%3A%2F%2Fwww.healthmug.com%2F&hn=www.googleadservices.com&frm=0&tiba=Online%20Pharmacy%20In%20India%20%7C%20Buy%20Medicines%20at%20Discount%20%7C%20Healthmug&npa=0&pscdl=noapi&auid=754172549.1750844311&uaa=x86&uab=64&uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&fledge=1&data=event%3Dpage_view","GET",200,115,false,"2025-06-25T09:38:31.636Z"
"https://td.doubleclick.net/td/rul/878171885?random=1750844311423&cv=11&fst=1750844311423&fmt=3&bg=ffffff&guid=ON&async=1&gtm=45be56n1h1v9118283598za200zb875355804&gcd=13l3l3l3l1l1&dma=0&tag_exp=101509157~103116026~103200004~103233427~103351869~103351871~104527906~104684208~104684211~104718208~104784387~104784389&u_w=1280&u_h=720&url=https%3A%2F%2Fwww.healthmug.com%2F&tiba=Online%20Pharmacy%20In%20India%20%7C%20Buy%20Medicines%20at%20Discount%20%7C%20Healthmug&hn=www.googleadservices.com&frm=0&npa=0&pscdl=noapi&auid=754172549.1750844311&uaa=x86&uab=64&uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&fledge=1&data=event%3Dscreen_view%3Bpage_type%3Dhome%3Bpage_id%3D40","GET",200,120,false,"2025-06-25T09:38:31.637Z"
"https://googleads.g.doubleclick.net/pagead/viewthroughconversion/878171885/?random=1750844311423&cv=11&fst=1750844311423&bg=ffffff&guid=ON&async=1&gtm=45be56n1h1v9118283598za200zb875355804&gcd=13l3l3l3l1l1&dma=0&tag_exp=101509157~103116026~103200004~103233427~103351869~103351871~104527906~104684208~104684211~104718208~104784387~104784389&u_w=1280&u_h=720&url=https%3A%2F%2Fwww.healthmug.com%2F&tiba=Online%20Pharmacy%20In%20India%20%7C%20Buy%20Medicines%20at%20Discount%20%7C%20Healthmug&hn=www.googleadservices.com&frm=0&npa=0&pscdl=noapi&auid=754172549.1750844311&uaa=x86&uab=64&uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&fledge=1&data=event%3Dscreen_view%3Bpage_type%3Dhome%3Bpage_id%3D40&rfmt=3&fmt=4","GET",200,170,false,"2025-06-25T09:38:31.638Z"
"https://www.google.com/ccm/collect?tid=AW-878171885&en=page_view&dl=https%3A%2F%2Fwww.healthmug.com%2F&scrsrc=www.googletagmanager.com&frm=0&rnd=155575544.1750844311&dt=Online%20Pharmacy%20In%20India%20%7C%20Buy%20Medicines%20at%20Discount%20%7C%20Healthmug&auid=754172549.1750844311&navt=n&npa=0&gtm=45be56n1h1v9118283598za200zb875355804&gcd=13l3l3l3l1l1&dma=0&tag_exp=101509157~103116026~103200004~103233427~103351869~103351871~104527906~104684208~104684211~104718208~104784387~104784389&tft=1750844311384&tfd=5221&apve=1&apvf=f","POST",200,189,true,"2025-06-25T09:38:31.645Z"
"https://www.googletagmanager.com/static/service_worker/56n0/sw_iframe.html?origin=https%3A%2F%2Fwww.healthmug.com","GET",200,32,false,"2025-06-25T09:38:31.650Z"
